Id,Category,Text
3329,0,"Los dulces típicos más representativos de #Puebla son el camote, las tortitas de Santa Clara y el muégano, ¿cuál es tu favorito? 
"
3330,1," ""Si se organizan por grupo..."" No se organizan ni para unas putas dispositivas los pendejos😒😒
"
3331,0," @USUARIO Graña, no se haga el picante que después arruga como loco
"
3332,0,"ya ni en anatomía me están metiendo la verga tanto como en sociología, metodología y probabilidad
"
3333,0,"Wey, en TODOS LADOS está de la verga...pero sí, pinche #EstabloDeMéxico 😪😪😪
"
3334,0,"Neta no sé para qué verga voy a la escuela si ni clases tengo. 😤
"
3335,0,"Jajajaja no MAMAR se serio ya basta de hablar tanta mensada
"
3336,1,"PUTO MIGUEL ALEMÁN, PUTA POBREZA, PUTOS LOS DE UBER QUE AÚN NO LLEGAN A VER-BOCA DEL RÍO
"
3337,0,"Asi mis días, mis tardes, mis noches y todos los putos 365 días del año.
"
3338,0,"Yo voy a hacer lo que quiera con mi perro culo, que te valga verga
"
3339,0,"La gata revolcada oel frente corrupto que desea continuar jodiendo a México.Claro en los medios estos corruptos dirán q están muypreocupados
"
3340,0,"Tan típico dar consejos de amor, cuando a uno le va de la verga.
"
3341,1,"ahorita están celebrando pero se les va a acabar el festín pinches putos
"
3342,1,"Tu y tu puta voluntad de mierda... Ya me tiene hasta los putos huevos
"
3343,0,"Yo no entiendo los que te siguen, sacan cualquier pendejada para no creerte por atacar a sus favs, pa que verga te siguen.
"
3344,0,"Verte y sentirte bien contigo es realmente delicioso 🌸 #gay
"
3345,0,"Calm stew ® es un estofado diseñado para el sistema nervioso, ya que contiene camote rico en… <URL>
"
3346,0,"estoy con ustedes,pero no les parece de la verga que estemos discutiendo e…
"
3347,0,"Que haría sin mi madre que consiente mis antojos 🤗😋
"
3348,0,"estas tontas pastillas me hacen sentir muy mal 🤒
"
3349,1,"Neta no entiendo a los putos que nos mandan los planos, parecen que no tienen noción de lo que están haciendo.
"
3350,0,"Todo el tiempo que desperdicias tratando de ser mejor persona, lo puedes usar viendo porno. Ponte verga.
"
3351,0,"Si me pongo histerica o loca puedo hecharle la culpa a este extraño fenomeno que les da a las mujeres cada 28 dias
"
3352,0,"La pana que salga conmigo tiene que entender una sola verga... ""siempre pero siempre tengo hambre""
"
3353,0,"@USUARIO De tu cara de arrepentimiento? Nel, solo tengo ganas de joder feas 😘
"
3354,1,"Algún día las voy a matar a todas pinches putas alv
"
3355,0,"Gracias chiquita te quiero Machín Ary y NO SOY JOTO
"
3356,0,"#inpactata obviamente voy a ir cuando lo leí grite muy pero muy alto y mis papás me dijeron loca pero b…
"
3357,0," @USUARIO @USUARIO @USUARIO @USUARIO Despechada y ardida, pero deseando volver a los brazos del que la mando a la chingada... Como muchas historias de la vida real.
"
3358,0,"Jajajajajajaja verga wey. Hasta cuando sonríen se ven deprimidos jajajaja #EfectoMonLaferte
"
3359,0,"El clima Está de La Verga,Llueve y Hace frío 😪 Iba a ir Al gimnasio y Se puso A llover,Ahora estoy viendo Una serie con…
"
3360,0,"Tanta loca criticando el porqué me maquillo 🤦🏻‍♀️🤦🏻‍♀️ ahhh pero vayan a verle las cejas
"
3361,0,"#UDíacomoHoy el Papa Francisco canonizó a la Madre Teresa de Calcuta
"
3362,0,"Donde hay que hacer solicitud para trabajar con ustedes? la pinta de luchona ya la tengo y todos dicen que soy un cafre cabify  @USUARIO
"
3363,1,"Si mira, tu esposa es la del dinero, a mi no me vengas a mamar que compraste camioneta nueva pinche mantenido culero payaso. Perdón 😇
"
3364,0,"@USUARIO Cada puto mes les mandamos la misma pinche documentación. Eso es lo que castra
"
3365,0,"Par de putos. ""Tienes razón"" ""ya no les contestes "" Jajajaja
"
3366,0,"Los subtítulos en español de The Fosters están mal traducidos y me estoy volviendo loca. Haz algo.
"
3367,0,"ESTÁN EN MASTERCHEF XQ PUTAS CORTAN LA PASTA AGHHHHHHHH YA NI YOOOOO!!!!!!!
"
3368,0,"Tengo las raíces muy weras y la jeta muy prieta aaaaaa
"
3369,0,"A quien putas le importa. Ve a los grupos de ALANON te vas a recuperar
"
3370,0,"La netflix si me pone sad porqué soy bien marica, pero come popo, Paola.
"
3371,0,"Me espera una semana loca y yo twiteando, deberían quitarme el internet.
"
3372,0," @USUARIO @USUARIO Ya estuvo que se los llevo la verga contra Brasil puro puto bulto con el travieso zoraida y liz  no mamen y los contendientes que huevos ehh
"
3373,1,"Veo más fácil que un hombre se haga joto a que un joto se haga hombre jajajaja sin ofender mero comentario @salazargdl
"
3374,0,"@USUARIO Estaba con madre en telehit
"
3375,1,"pinche programacion madriada y oo unico bueno lo cortab perros pendejos y sabeb que putos putisimos hijos de su puta madre
"
3376,0,"Cuando le digo a mi madre que no quiero carne, que quiero pescado que hace mucho que no comemos, y acabamos comiendo callos. Perfecto.
"
3377,0," @USUARIO Nadie sabe si la morra se cuestiona cosas, sólo la chingaron porque un tuit suyo no les gustó. Unito. Está cabrón tuíter. Muy cabrón.
"
3378,0,"Pues sí se escuchan de la verga diciendo ""verga"". Igual a mí me vale mucha verga, pero ya cállense a la verga.
"
3379,1,"Aunque teniendole miedo a los negros, te oyes muy muy puñal.
"
3380,0,"Porque toda la gente le enseña a sus pericos a decir “Puto”?
"
3381,0,"quizás no jaja, ya mero me duermo. bebiendo sola como la loca
"
3382,0,"Pasate por la ventana porque mi mama no me deja meter putas por la puerta. Y hablo de hombres con respeto para las mujeres.
"
3383,0,"@USUARIO Wey yo quiero saber qué se siente arrancarte esa madre de la piel
"
3384,0,"Sudando la gota gorda 😅 #cenita #tortillasdeharina #huevoconchorizo #frijolesenbola #salsita… <URL>
"
3385,0,"A la vergaaaaa.... Qué caras están las putas llantas 😱 (@USUARIO Radial Llantas) 
"
3386,0,"@USUARIO Y en la tienda estaba el haters que le dijo cosas feas del álbum, te gusta la mala vida
"
3387,0,"@USUARIO Obvio no. No mms es mejor ser mamona que tonta
"
3388,0,"Colaboracion de @USUARIO  y @USUARIO  🙌🙌 agshshdhd  Esto me vuelve loca
"
3389,0,"Que rico los atiendes. Te ayudo a mamar mietras mi marido me culea?
"
3390,1,"Desbloquea a los cornetos, ni seas marica. @<URL>
"
3391,1,"Jajajaa... son la mamada esas acarreadas, discúlpenme. Por algo le partieron su madre a la gorda pelona de lentes. #TuPendejismo
"
3392,1,"Pendeja eso es lo q trato de decir en sarcasmo o biseverza
"
3393,0,"Mis notas son la más marica que tengo en mi teléfono.
"
3394,0," ""¿Qué tiene que ver el calentamiento global con los huracanes?"" está y otras razones por las cuales ya nos cargó the Verga Word.
"
3395,0,"@USUARIO Es que está cañon con deadlines tan feas y salarios que parecen de México
"
3396,0,"@USUARIO Otra mama luchona?😁
"
3397,0,"Tinder es un Pokedex de putas. Yo sólo quiero conocer a alguien con quién platicar y pasarla chilo y todas sólo buscan pene. :(
"
3398,0,"Graciaspor incitar al odio y a los feminicidios. Aprende: NUNCA perdemos nuestros derechos. #YoSoyMara 
"
3399,0,"PUTA MADRE, PORQUÉ A LAS MORRAS LE GUSTAN LOS VATOS PENDEJOS DROGOS Y NO LA GENTE CHIDA Y VERGAS? PUTAS MORRAS CAGAN &gt;:V
"
3400,0,"¡Verga! Pensé que era porque me veías muy desnutrido. Me dirijo entonces al gomiseo extremo de la muerte.
"
3401,0,"No mames wey, otra vez se me estrello mi cel, putos iPhone princesas😩
"
3402,0,"Ay está el vídeo del maduro... Tiene buena verga el cabrón... Se la perdonaban? <URL>
"
3403,0,"¿De cuál pasado habla Margarita Zavala? ¿del pasado que Felipe Calderón vendió al Narcotráfico? ¡Que loca está es vergüenza para mujeres!
"
3404,0,"Cuando no puedes con el enemigo, habla con el tatuador
"
3405,0,"Partido Nudista de Invernalia. A HUEVO putos. jajaja
"
3406,1,"@USUARIO A pesar de ese maldito pelón tendencioso HDP de Medrano
"
3407,0,"Oigan, dejen de compartir ese video de la muchacha que serigrafía camisetas en alcantarillas del mundo. Están bien feas, amigues. 🙁
"
3408,0,"Apenas terminé mi tarea y me levanto en 4 horas. Me lleva la verga.
"
3409,0,"Si aún te queda un poco de dignidad hacia tu afición, vas a salir a partirte la madre ante Morelia #PártanseLaMadre #CruzAzulEsGrande 💙❤️⚽️ <URL>
"
3410,0,"NOS IBAN A METER OTRO GOL PERO ERA UN DE PUTA MADRE AY ME MATE
"
3411,1,"Asiii perritaa para llenarte de lechee las tetas y esa boquita tan rica que tienes putita
"
3412,1,"CHINGA TU MADRE PINCHE COSTARRICENSE PUERCO
"
3413,1,"@USUARIO @USUARIO encima invitas a este HDP, que fue el que hizo todos los tramites con IRAN, sabes como se llama el de atras sabias que se reunieron 
"
3414,0,"Ese SkyAlert ya Ma tiene vuelta loca con tanto... sismo detectado!! 😳
"
3415,0,"El único Halloween que tengo en Octubre y me ponen las putas Noches Palacio. ¡JODEEEEEEEEERRRRRR!
"
3416,0,"Pero la verdad me vale madre Jajajaja
"
3417,0,"@USUARIO @USUARIO En la lateral de avenida Circunvalación esq. con calle Cuauhtémoc en la col. Ejército de Agua Prieta, Iztapalapa
"
3418,0,"Con las re putas ganas de llorar que me dieron... Y el trabajal que tengo para la noche, me dan ganas de irme a dormir.
"
3419,0,"@USUARIO ptm me acabas de hacer recordar mis traumas contra esa puta nube. El puto corazon nunca se moria :C
"
3420,0,"#EnUnSegundoTeDiría Me vales verga #BastetTeam #SeerendipiaTeam  #IncognitosTeam #BandaRockera
"
3421,0,"Ya dejen de estar mamando con ese meme emocionalmente.
"
3422,0,"Y no solo los ojos jeje esas ricas tetass para mamar las mejor.
"
3423,1,"Ahora recuerdo por que no iba al cine en dias cercanos a la quincena... es cuando los nacos y la gente nefasta tiene para ir!! Que puto asco @USUARIO que sigas dejando entrar a menores a funciones B15
"
3424,0,"En ICSa limpian todos los putos baños a la misma hora o qué pedo.  ¿? 😭😭
"
3425,0,"putisima madreeeeeeeee día que no estoy cruda ni nada y no me puedo despertar para el puto trabajo
"
3426,1,"Jajaaa. Hablaron las. Santas ....... santas putas las dos
"
3427,0,"Odio los putos trámites de titulación 😡😡😡😡😡😡😡😡😡😡😡 pero me urge la precedula.
"
3428,0,"Mi calendario ando buscando verga 5528954601. ACEPTO tarjeta
"
3429,1,"Putos hondureños, que les agreguen 10 minutos para que dejen de tirarse, muertos!
"
3430,0,"Ya estuviste en los pinos y no cambió en mucho este país, bueno si, más de 1000 mil ases…
"
3431,0,"LOS ENFERMOS NO SE CURAN GRACIAS A DIOS CHINGADA MADRE.  ¡¿Miles de años de desarrollo de medicina para agradecer a Dios?!
"
3432,0,"Una vez un viejo me preguntó la hora así de la nada y gritando. Verga, cómo me asusté pero igual llevaba prisa.
"
3433,0," @USUARIO enfrascado en su berrinche, le vale madre que se incendie la PANaderia. En su obsesión por el 2018 está destiñendo al PAN!. 
"
3434,0,"no lo borré no c qué putas le pasa a mi celular me enojé
"
3435,0,"Pague infracciones del bmw... y lo lleve a verificar 😐 esta vida loca! 😢😢
"
3436,0,"jajajaja quien gana el marihuano vs el camote 😄🤣😂😅 <URL>
"
3437,0,"@USUARIO @USUARIO Que rico mamas el camote tieso, baboso y preñador, puta panochona. Toma tus mequitos bb
"
3438,0,"Las tontas siempre creerán que son las únicas sobre la tierra.
"
3439,0,"Si me dieran $100 pesos por cada vez que me dicen “te deberías comprar un coche cómo ese” ya tendría mi puto coche.
"
3440,0,"A un lado mío va sentado un joto que está escuchando corridos JAJAJAA
"
3441,1,"@USUARIO Haz de estar bien prieta 🤦🏻‍♂️🤦🏻‍♂️
"
3442,1,"Ayer me acorde de ti y eso curiosamente cuando vi a una perra dejandose meter la verga por un perro mugroso cualquiera como tu, igualita!!
"
3443,0,"No le queda grande el cargo. La estatura no define la inteligencia.
"
3444,0,"El Culo.- qué tienes corazón? El Corazón.- estoy cansado y muy lastimado  ElCulo.- 😒 (Se Mamo)  #Bartola #MiercolesDeGanarSeguidores
"
3445,0,"Mmm q rico se ve ese culito q se antoja mamar chupar y con la punta de mi lengua Hola
"
3446,1,"Ah verda putos, que creían que Mauricio sentaba cabeza en puro chacal o que ?
"
3447,0,"Mis manos sudaban al entrar al auditorio y we las limpiaba como loca. MONSTA X COMEBACK IN NOVEMBER
"
3448,1,"Maricon inyectado con esteroides un hombre se disculpa de verdad busca al reportero y pide disculpas
"
3449,0,"No tienen idea lo mucho que me encanta montarme sobre una verga, sobretodo si me la meten por el ano♥
"
3450,0,"Escort privada – Ejecutiva $1000 – Odalys 22.26.72.64.30 / FOTOS REALES 
"
3451,0,"Ver otra vez ""las tontas no van al cielo"", me hace buscar todas las canciones pop sad de su soundtrack. 😂💔
"
3452,0,"Así es. Equis no pasa nada. La neblina me la pela. Vámonos al antro. Equis.
"
3453,1,"@USUARIO HIJO DE TU PUTA MADRE QUIEN TE CREES PARA PONERME ASÍ DE TRISTIRIJILLO? JOSÉ JOSÉ?
"
3454,0,"Sé buena y llorarás. Sé cabrona y llorarán por ti.
"
3455,0,"Pues ni gorda ni buena ;-;
"
3456,0," @USUARIO Jaja cuando en su bio ponen ""loca, bipolar"" es muy cagado
"
3457,0,"Esta semana es de desmadre. Perdóname Diosito por esta vida tan loca.
"
3458,1,"Vale verga  tenian que ser en miercoles ,putas chivas
"
3459,0,"@USUARIO Siempre hay tiempo para darse en la madre por alguien🤷🏻‍♂️
"
3460,0,"Tomarle fotos feas/chistosas a mis amixes me hace experimentar un placer inexplicable.
"
3461,0,"Papito, que rica verga, quisiera tenerla en mi boca para deslecharla
"
3462,0," @USUARIO Jaaajaja no cabe duda, por algo eres mi mate! jajajaja!.. sería muy cagado que entrenaramos juntos. Ya sé yo andaba con el dedito levantado
"
3463,0,"Qué difícil ser yo. Madre luchona, servidora pública, ama de casa y sin poder darle la mejor calidad de vida a mi perrhijo. Sin croquetas 😩
"
3464,0,"¿Cómo pudo ser tan tonta y olvidar que es lo que importa?
"
3465,1,"@USUARIO Esto debería castigarse con cárcel. hDP
"
3466,1," @USUARIO @USUARIO Pinche tronco, es mas malo que la chingada este wey. De regalo juvilenlo o algo asi xq con el la defensa no vale para ni madres
"
3467,0,"Me encanta, lo odio, me pone roja y luego lo quiero mandar a la chingada... Ahh el amor ❤🙈
"
3468,0,"Madre mia @USUARIO  khe ace aki kompañero x2 #elrubiusfanart Segundo Dibujo :'v
"
3469,0,"No sé si me voy a ir al cielo, en mi salón había una santurrona que nada más probó la verga conmigo y se fue como hilo de me…
"
3470,0,"Me cagan los putos dramas! Amiwos no sean así porfi
"
3471,0,"Me estoy durmiendo bien cabron, necesito mi cama, dormirrrr 😩
"
3472,0,"Una pelicula contemplativa para darnos un buen jalón de verga antes de salir de la cama. 
"
3473,0,"chile puta madre cómo fuera del mundial??!!1!2?3 los putos dioses de latibo amércia weey
"
3474,0,"Ya valiste verga cuando le pones un tono personalizado a sus notificaciones.
"
3475,0,"Tengo mucha tarea y la tengo que acabar hoy porque mañana toca party loca 😂😆😃🎂
"
3476,0,"No puedo ver el documental de Demi porque sé que voy a llorar como marica todo lo que dure y ay 😭😭😭😭😳
"
3477,1,"Ya dejen de estar chingando vayanse al md putos esta por estallar mi cel :’v
"
3478,0,"Ando tan fresco que me voy a trabajar en pants, chingue su madre :) :P
"
3479,0,"¿Por qué las amistades hoy en día son tan feas?
"
3480,0,"A mi siempre me ignoras y siempre te mando mucho amor, quiero que sepas que cumpli mi promesa y que estoy loca por…
"
3481,0,"Comooo me cagaaa que  digan que son ""PUTOS""  en vez de ""son gays""
"
3482,1,"Que feas greñas tiene esa niña ay dios 😷🤧
"
3483,1,"@USUARIO Hasta Trump que no da una, esta vez llevaba sus botitas de machorra.
"
3484,1,"@USUARIO Muchas gracias Q:.H:., pásale tú también a chingar a tu madre, T.:A.:F:. #MiércolesDeMentadas
"
3485,1,"Esos de @USUARIO no tienen madre, cancelan vuelos por el Huracán Lidia y te cobran penalización y cambio de tarifa
"
3486,0,"Elliot se mamo con el documental, está bien verga. 💕
"
3487,0,"C_MoralesD MonCruzPinto ivanova7x Me la pelan pinches horrendos
"
3488,0,"Como se azotan por la palabra ""verga"", peores cosas los he visto haciendo y diciendo así que no mamen
"
3489,1,"Políticos pseudoaficiomados que sólo en finales hablan de beisbol pueden ir mucho a chingar a su madre. Y peor cuando opinan.
"
3490,0," “Es que imagínate, ¿qué tan atractiva es una boda si le dices a la gente: 'No hay misa, putos. Es directo a embriagarte'?""
"
3491,1," @USUARIO @USUARIO Es #Joto ese #Guey🌈 del🇨🇦@USUARIO 👈le gusta el🍌 Así son los #Homosexuales q traicionan a sus #amigos🖕 Anda de 🐩👈el #Canadiense @USUARIO
"
